StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,check_outcome_1_1,check_outcome_2_1,check_opport_2-1_1,check_opport_2-2_1,fairineq_low_1,fairineq_low_2,fairineq_high_1,fairineq_high_2,unfair_fair_1_1,unfair_fair_2_1,important_factors_1_1,important_factors_1_2,important_factors_1_3,important_factors_1_4,important_factors_2_1,important_factors_2_2,important_factors_2_3,important_factors_2_4,check1,art_inf1,art_inf2,art_pers1,art_pers2,income_UK,educ_UK,age,gender,race,pol,citizen,feedback,SC0,RandomCompletionCode,PROLIFIC_PID,STUDY_ID,SESSION_ID,FL_29_DO,FL_11_DO,FL_13_DO,conditions_DO,manipulationcheck1_DO,manipulationcheck2-2_DO,fairness_DO,opportunity_DO,article_informative_DO,article_persuasive_DO
2026-02-12 06:11:43,2026-02-12 06:15:40,IP Address,100,237,True,2026-02-12 06:15:41,R_8XHhk3m7zt8jI5z,anonymous,EN,1,Accept,,(7),,(8),,,150,65,,(5),,,,,Somewhat Important,Very Important,Somewhat Important,Somewhat Important,6,Somewhat informative,,,Neither persuasive nor not persuasive,"£90,001–£130,000",Post-secondary Academic Qualification (Did not Complete Degree),21,Female,White,Moderate,Yes,,,7040388,697fe439a4eb3f837a03e857,698dbd78f4d9d7f6273698f7,698dd18931e39ae2c435eb7a,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_fair_high,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf1,art_pers2
2026-02-12 06:12:39,2026-02-12 06:15:41,IP Address,100,182,True,2026-02-12 06:15:41,R_2fOcI3j4SafI07f,anonymous,EN,0.800000011920929,Accept,(8),,,(4),65,15,,,,(8),,,,,Somewhat Important,Somewhat Important,Essential,Essential,6,,Somewhat informative,,Somewhat persuasive,"£35,001–£60,000",Post-secondary Academic Qualification (Did not Complete Degree),30,Male,White,Slightly Conservative,Yes,,,3802339,5d24b405e6537c0001e131ee,698dbd78f4d9d7f6273698f7,698dd1a6a9215d1728f15de8,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_fair_low,check_outcome_1,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf2,art_pers2
2026-02-12 06:15:10,2026-02-12 06:15:45,IP Address,100,35,True,2026-02-12 06:15:46,R_8GBqbn5vLdFnpzv,anonymous,EN,,Accept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6760560cd157f354037f6f93,698dbd78f4d9d7f6273698f7,698dd1f150cf21f6c0f23477,,,,,,,,,,
2026-02-12 06:12:41,2026-02-12 06:15:48,IP Address,100,186,True,2026-02-12 06:15:48,R_8r2g5U9tY0dnOr7,anonymous,EN,1,Accept,(8),,(5),,,,115,100,,(3),Very Important,Very Important,Very Important,Very Important,,,,,6,,Informative,Somewhat persuasive,,"£20,001–£25,000",Bachelor’s degree or equivalent first degree,62,Male,White,Liberal,Yes,,8,8285942,5a5c871aac5624000153f89e,698dbd78f4d9d7f6273698f7,698dd1c234e5c1324f3d5639,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_unfair_high,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf2,art_pers1
2026-02-12 06:12:38,2026-02-12 06:15:53,IP Address,100,195,True,2026-02-12 06:15:54,R_2CC74IPCUiOMCP2,anonymous,EN,1,Accept,,(8),,(5),55,25,,,,(4),,,,,Very Important,Very Important,Very Important,Very Important,6,,Somewhat informative,,Somewhat persuasive,"£90,001–£130,000",Bachelor’s degree or equivalent first degree,27,Female,Asian,Slightly Liberal,Yes,,,4947909,673e49a40c248822d47e01e4,698dbd78f4d9d7f6273698f7,698dd1bfbfc140f5472d0026,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_fair_low,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf2,art_pers2
2026-02-12 06:13:51,2026-02-12 06:15:55,IP Address,100,123,True,2026-02-12 06:15:56,R_8c1QwbZtYOLbwtP,anonymous,EN,1,Accept,(8),,(7),,50,30,,,,(7),Not Very Important,Somewhat Important,Very Important,Very Important,,,,,6,,Somewhat informative,Somewhat persuasive,,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,28,Female,White,Liberal,Yes,,5,5954582,6303b06e6c5c25b452b2d1e3,698dbd78f4d9d7f6273698f7,698dd208d0baf8c04cc765a8,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_fair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf2,art_pers1
2026-02-12 06:13:19,2026-02-12 06:15:58,IP Address,100,159,True,2026-02-12 06:15:58,R_8TENXrWeGTsPc1L,anonymous,EN,1,Accept,,(8),,(6),50,30,,,,(2),Very Important,Very Important,Somewhat Important,Somewhat Important,,,,,6,Somewhat uninformative,,,Somewhat unpersuasive,"£60,001–£90,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",29,Female,White,Slightly Conservative,Yes,,8,8761956,665dc537e2550266057110d7,698dbd78f4d9d7f6273698f7,698dd1bae7540feb6807d1fb,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_1,art_inf1,art_pers2
2026-02-12 06:09:49,2026-02-12 06:16:01,IP Address,100,372,True,2026-02-12 06:16:02,R_8FTI9CoWduEutcB,anonymous,EN,1,Accept,(9),,(5),,,,115,100,(2),,,,,,Very Important,Very Important,Essential,Essential,6,Somewhat informative,,,Neither persuasive nor not persuasive,"£25,001–£35,000",Post-secondary Academic Qualification (Did not Complete Degree),54,Female,Black or African,Moderate,Yes,No,,7923508,65230ecce6b5748e6df764fa,698dbd78f4d9d7f6273698f7,698dd0fba080cede8e1e07a0,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_unfair_high,check_outcome_1,check_opport_2-1,unfair_fair_1,important_factors_2,art_inf1,art_pers2
2026-02-12 06:13:32,2026-02-12 06:16:02,IP Address,100,150,True,2026-02-12 06:16:02,R_2wRKJODy5lqJaF3,anonymous,EN,1,Accept,(9),,,"Unlikely
(1)",55,25,,,(3),,Not at all Important,Not at all Important,Very Important,Very Important,,,,,6,Informative,,Neither persuasive nor not persuasive,,"£35,001–£60,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",35,Female,White,Slightly Liberal,Yes,,2,7887654,6658d66a5e45cac0aaeb54de,698dbd78f4d9d7f6273698f7,698dd1f6f2f1ac9bbaeb951e,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_unfair_low,check_outcome_1,check_opport_2-2,unfair_fair_1,important_factors_1,art_inf1,art_pers1
2026-02-12 06:13:19,2026-02-12 06:16:04,IP Address,100,165,True,2026-02-12 06:16:05,R_8wy29Knmb1kjzIl,anonymous,EN,1,Accept,,(9),(2),,50,30,,,(4),,,,,,Somewhat Important,Not Very Important,Very Important,Somewhat Important,6,,Neither informative nor not informative,Neither persuasive nor not persuasive,,"£35,001–£60,000",Secondary School (Completed),51,Male,White,Liberal,Yes,,,8713225,5c9e119a881e9800147050da,698dbd78f4d9d7f6273698f7,698dd1be417c7279562aeaa5,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-1,unfair_fair_1,important_factors_2,art_inf2,art_pers1
2026-02-12 06:05:16,2026-02-12 06:16:07,IP Address,100,650,True,2026-02-12 06:16:07,R_2M56h7toA530lzf,anonymous,EN,1,Accept,"Large
(10)",,,(5),,,130,85,,(3),Not Very Important,Somewhat Important,Very Important,Very Important,,,,,6,,Unnformative,,Neither persuasive nor not persuasive,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,28,Female,White,Moderate,Yes,,5,5410162,665f3e69f83003c1df913675,698dbd78f4d9d7f6273698f7,698dcfd2a3a1259b3999164f,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_persuasive|article_informative,T_fair_high,check_outcome_1,check_opport_2-2,unfair_fair_2,important_factors_1,art_inf2,art_pers2
2026-02-12 06:04:41,2026-02-12 06:16:08,IP Address,100,687,True,2026-02-12 06:16:09,R_2lYwf8ctsubgaA0,anonymous,EN,0.6000000238418579,Accept,,(9),,(3),50,30,,,(2),,,,,,Very Important,Somewhat Important,Somewhat Important,Not Very Important,6,Informative,,,Somewhat persuasive,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,56,Male,White,Slightly Liberal,Yes,"A good, interesting study that reflects on an ingrained societal fissure, that nobody in power has the slightest inclination to change or even amend.",,8926669,63fbf0e3b18cc14adc0dbfb6,698dbd78f4d9d7f6273698f7,698dcfdf147a856381fee47d,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_unfair_low,check_outcome_2,check_opport_2-2,unfair_fair_1,important_factors_2,art_inf1,art_pers2
2026-02-12 06:09:58,2026-02-12 06:16:10,IP Address,100,372,True,2026-02-12 06:16:10,R_2HM5eArZC1TG8H7,anonymous,EN,1,Accept,(6),,,(7),50,30,,,,(4),,,,,Very Important,Very Important,Very Important,Very Important,6,Informative,,,Somewhat persuasive,"£35,001–£60,000",Post-secondary Vocational or Technical Training,58,Male,White,Liberal,Yes,none,,2363565,673dbd045098f9d6df294bdd,698dbd78f4d9d7f6273698f7,698dd11d3f46adc715856073,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_persuasive|article_informative,T_fair_low,check_outcome_1,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf1,art_pers2
2026-02-12 05:58:21,2026-02-12 06:16:14,IP Address,100,1073,True,2026-02-12 06:16:14,R_8Ipbrkgrezn5k77,anonymous,EN,1,Accept,,(8),"Likely
(10)",,50,30,,,"Unfair
(1)",,,,,,Somewhat Important,Somewhat Important,Essential,Very Important,6,Somewhat informative,,Neither persuasive nor not persuasive,,"£35,001–£60,000",Post-secondary Academic Qualification (Did not Complete Degree),39,Female,White,Moderate,Yes,,,3170333,5c2cff4470d93a0001222f6c,698dbd78f4d9d7f6273698f7,698dce2b2ebbd5eb648a500f,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-1,unfair_fair_1,important_factors_2,art_inf1,art_pers1
2026-02-12 06:13:16,2026-02-12 06:16:15,IP Address,100,179,True,2026-02-12 06:16:16,R_87ImyATYHFNGErS,anonymous,EN,1,Accept,,(9),,(2),50,30,,,"Unfair
(1)",,Somewhat Important,Essential,Essential,Essential,,,,,6,Somewhat informative,,Somewhat persuasive,,"£60,001–£90,000",Post-secondary Vocational or Technical Training,39,Male,White,Liberal,Yes,,9,5702786,5bc3a361f69e010001872b55,698dbd78f4d9d7f6273698f7,698dd1e7326a171ef4fd9df7,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_fair_low,check_outcome_2,check_opport_2-2,unfair_fair_1,important_factors_1,art_inf1,art_pers1
2026-02-12 06:13:16,2026-02-12 06:16:17,IP Address,100,180,True,2026-02-12 06:16:17,R_8YDEisTrogHsVSJ,anonymous,EN,1,Accept,(9),,,(3),50,30,,,(2),,,,,,Very Important,Somewhat Important,Very Important,Somewhat Important,6,Somewhat informative,,,Neither persuasive nor not persuasive,"£15,001–£20,000",Bachelor’s degree or equivalent first degree,61,Male,White,Moderate,Yes,no,,6106716,5eca46c6c1e2c601290bab15,698dbd78f4d9d7f6273698f7,698dd1e4a6deba51329dedf1,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_unfair_low,check_outcome_1,check_opport_2-2,unfair_fair_1,important_factors_2,art_inf1,art_pers2
2026-02-12 06:10:50,2026-02-12 06:16:34,IP Address,100,343,True,2026-02-12 06:16:34,R_2YqYk1AZLaUVU41,anonymous,EN,0.8999999761581421,Accept,,"Large
(10)",(2),,,,115,100,"Unfair
(1)",,Very Important,Very Important,Somewhat Important,Not Very Important,,,,,6,Somewhat informative,,,Somewhat persuasive,"£10,001–£15,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",50,Female,White,Extremely Liberal,Yes,"My parents are from working-class backgrounds but were able to benefit from policies in the 1950s and 60s allowing them to gain education and jobs not accessible to many younger generations. Even though I grew up in a comfortable household and went to an excellent. university, I have struggled to translate this into a good job and lifestyle. There are so many factors at play here: family background for sure, but also age, health, gender, disability, parental status and luck plays a significant factor too. Very interesting survey, thank you!",8,9790685,5a9c41f2dbdb470001eeef9c,698dbd78f4d9d7f6273698f7,698dd1030cd176a146b8a33c,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_informative|article_persuasive,T_unfair_high,check_outcome_2,check_opport_2-1,unfair_fair_1,important_factors_1,art_inf1,art_pers2
2026-02-12 06:12:24,2026-02-12 06:16:35,IP Address,100,251,True,2026-02-12 06:16:36,R_8DObh1cYrakgEjk,anonymous,EN,1,Accept,(9),,,(3),55,25,,,,(2),Essential,Very Important,Very Important,Very Important,,,,,6,,Informative,Persuasive,,"£25,001–£35,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",25,Female,White,Extremely Liberal,Yes,,9,1844071,666af621e0cefa7dc393bbc5,698dbd78f4d9d7f6273698f7,698dd1b5a368052cbc0dad57,manipulationcheck2-2|manipulationcheck1,fairinequality|fairness,article_informative|article_persuasive,T_unfair_low,check_outcome_1,check_opport_2-2,unfair_fair_2,important_factors_1,art_inf2,art_pers1
2026-02-12 06:08:37,2026-02-12 06:16:36,IP Address,100,479,True,2026-02-12 06:16:36,R_8lX5zjKPspy464u,anonymous,EN,0.8999999761581421,Accept,,"Large
(10)",(4),,45,35,,,(4),,,,,,Not at all Important,Not at all Important,Essential,Essential,6,Somewhat informative,,,Neither persuasive nor not persuasive,"£10,001–£15,000",Bachelor’s degree or equivalent first degree,43,Female,White,Moderate,Yes,,,9811181,58e1916827e7d900011035e0,698dbd78f4d9d7f6273698f7,698dd0856ec19d89e6c27623,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_unfair_low,check_outcome_2,check_opport_2-1,unfair_fair_1,important_factors_2,art_inf1,art_pers2
2026-02-12 06:12:45,2026-02-12 06:16:36,IP Address,100,231,True,2026-02-12 06:16:37,R_2S1WYHNzBcCs6Lq,anonymous,EN,1,Accept,(4),,(2),,50,30,,,,(4),,,,,Essential,Somewhat Important,Very Important,Essential,6,,Informative,Persuasive,,"£20,001–£25,000",Bachelor’s degree or equivalent first degree,21,Female,Multiracial / Mixed race,Moderate,Yes,,,5662409,6978c486511a8f887a7b0047,698dbd78f4d9d7f6273698f7,698dd1c4d986b09d1254b69e,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_unfair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_2,art_inf2,art_pers1
2026-02-12 06:12:32,2026-02-12 06:16:41,IP Address,100,249,True,2026-02-12 06:16:41,R_2Ecnxjpxgeis25m,anonymous,EN,1,Accept,,(7),,(5),50,30,,,(4),,,,,,Somewhat Important,Very Important,Essential,Essential,6,Informative,,Neither persuasive nor not persuasive,,"£35,001–£60,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",26,Female,White,Moderate,Yes,,,3891052,5e790ca38cba350b0a1f6f20,698dbd78f4d9d7f6273698f7,698dd1aff9841df86afb5c79,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_fair_low,check_outcome_2,check_opport_2-2,unfair_fair_1,important_factors_2,art_inf1,art_pers1
2026-02-12 06:13:16,2026-02-12 06:16:50,IP Address,100,213,True,2026-02-12 06:16:50,R_8fID7yLoFg6qjL0,anonymous,EN,1,Accept,,(9),,(3),,,100,115,"Unfair
(1)",,Very Important,Very Important,Very Important,Essential,,,,,6,Informative,,,Persuasive,"£35,001–£60,000",Post-secondary Vocational or Technical Training,69,Female,White,Liberal,Yes,,8,9435626,5f523ba3ef34a3089cba21e9,698dbd78f4d9d7f6273698f7,698dd1e5396620c190865cec,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_unfair_high,check_outcome_2,check_opport_2-2,unfair_fair_1,important_factors_1,art_inf1,art_pers2
2026-02-12 06:11:52,2026-02-12 06:16:52,IP Address,100,300,True,2026-02-12 06:16:53,R_2jDG0FMb2JrHySZ,anonymous,EN,1,Accept,,(4),(3),,,,180,35,,(6),Not Very Important,Very Important,Somewhat Important,Somewhat Important,,,,,6,Uninformative,,,Not Persuasive,"£15,001–£20,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",45,Male,White,Liberal,Yes,"Yes this survey was for UK residents but you used US style political clasifications. In the UK our political spectrum does not go from ""liberal"" to ""conservative"" - a liberal is a centrist and the political party in power, Labour, is a social democratic party to the left of our liberal party. If you want responses from a UK audience, suggest you tailor your survery questions to be more globally appropriate.",6,9324023,6716152e33a2af901d7e9196,698dbd78f4d9d7f6273698f7,698dd193daa6f714682ce077,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_fair_high,check_outcome_2,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf1,art_pers2
2026-02-12 06:11:53,2026-02-12 06:17:06,IP Address,100,312,True,2026-02-12 06:17:07,R_2C4kC5GLptxEP1F,anonymous,EN,1,Accept,,"Large
(10)",,(3),45,35,,,,(2),,,,,Very Important,Somewhat Important,Somewhat Important,Somewhat Important,6,Somewhat informative,,Somewhat unpersuasive,,"£35,001–£60,000",Bachelor’s degree or equivalent first degree,52,Female,White,Liberal,Yes,No feedback. Thank you,,1246260,590a4c27806f7f0001ca7968,698dbd78f4d9d7f6273698f7,698dd18f58d87627542345a7,manipulationcheck1|manipulationcheck2-2,fairness|fairinequality,article_informative|article_persuasive,T_fair_low,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf1,art_pers1
2026-02-12 06:12:44,2026-02-12 06:17:06,IP Address,100,262,True,2026-02-12 06:17:07,R_8jeVutCmKJu4uHt,anonymous,EN,1,Accept,"Large
(10)",,,(3),,,150,65,(3),,,,,,Somewhat Important,Not Very Important,Essential,Essential,6,Extremely informative,,,Extremely persuasive,"£90,001–£130,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",54,Female,White,Liberal,Yes,,,5031565,67376ab89f1322d144ef3a0d,698dbd78f4d9d7f6273698f7,698dd1c79a88295a2ed59558,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_unfair_high,check_outcome_1,check_opport_2-2,unfair_fair_1,important_factors_2,art_inf1,art_pers2
2026-02-12 06:13:10,2026-02-12 06:17:10,IP Address,100,240,True,2026-02-12 06:17:10,R_2P8luJtK70vMZa1,anonymous,EN,1,Accept,,"Large
(10)",,(6),,,160,55,(3),,,,,,Very Important,Very Important,Somewhat Important,Essential,6,,Somewhat informative,Extremely persuasive,,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,67,Female,White,Slightly Conservative,Yes,The description of the UK was very positive and it made me feel good and thankful  that I live  in the UK Thank you,,8135190,5bbc3d95f1f9ba000141d855,698dbd78f4d9d7f6273698f7,698dd13d6afb530cc6d98ef4,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_persuasive|article_informative,T_fair_high,check_outcome_2,check_opport_2-2,unfair_fair_1,important_factors_2,art_inf2,art_pers1
2026-02-12 06:14:22,2026-02-12 06:17:11,IP Address,100,169,True,2026-02-12 06:17:11,R_8n3quYHnPd4gLee,anonymous,EN,0.8999999761581421,Accept,(7),,(4),,50,30,,,,(5),Somewhat Important,Somewhat Important,Essential,Essential,,,,,6,Neither informative nor not informative,,,Neither persuasive nor not persuasive,"£60,001–£90,000",Bachelor’s degree or equivalent first degree,41,Female,White,Slightly Liberal,Yes,,7,4847626,58a478847cf56d0001f91f2e,698dbd78f4d9d7f6273698f7,698dd2297b25fb8d358107a7,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_persuasive|article_informative,T_unfair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf1,art_pers2
2026-02-12 06:09:37,2026-02-12 06:17:16,IP Address,100,458,True,2026-02-12 06:17:16,R_2uMm50IBpVUWtAl,anonymous,EN,1,Accept,(4),,(4),,50,30,,,,(7),Somewhat Important,Somewhat Important,Essential,Essential,,,,,6,Somewhat informative,,,Neither persuasive nor not persuasive,"£35,001–£60,000","Graduate or professional degree (e.g., MA, MSc, MBA, JD, MD, PhD)",60,Female,White,Slightly Liberal,Yes,,7,7709976,60af66f00fca908c1fe688af,698dbd78f4d9d7f6273698f7,698dd105408c6c3d2df01c1b,manipulationcheck1|manipulationcheck2-2,fairinequality|fairness,article_informative|article_persuasive,T_fair_low,check_outcome_1,check_opport_2-1,unfair_fair_2,important_factors_1,art_inf1,art_pers2
2026-02-12 06:15:00,2026-02-12 06:17:28,IP Address,100,147,True,2026-02-12 06:17:29,R_85vyFgUeQSFZSH9,anonymous,EN,1,Accept,,(8),,(5),,,150,65,,(8),,,,,Not Very Important,Somewhat Important,Somewhat Important,Very Important,6,Somewhat informative,,Neither persuasive nor not persuasive,,"£35,001–£60,000",Secondary School (Completed),64,Female,White,Moderate,Yes,,,4643950,5a1e86ce8671dc00018fd021,698dbd78f4d9d7f6273698f7,698dd24e911d5fcca474765f,manipulationcheck2-2|manipulationcheck1,fairness|fairinequality,article_informative|article_persuasive,T_fair_high,check_outcome_2,check_opport_2-2,unfair_fair_2,important_factors_2,art_inf1,art_pers1
